index,u,v
0,0.6560486303091229,0.4275786943955768
1,0.6388991904369112,0.4279942026768134
2,0.6001141373996888,0.46308756445854815
3,0.5572601737531286,0.4782325941639705
4,0.5070042706401037,0.490216875142937
5,0.45458538069281984,0.4925009449351476
6,0.4035060986255831,0.48606774834483335
7,0.360198738873858,0.47145697319923147
8,0.32826558333333333,0.454242
9,0.31011621608892237,0.43770693999623217
10,0.3099143026004728,0.40732491134751775
11,0.31875,0.390625
22,0.6539296628548896,0.40468626774447947
23,0.65404296875,0.4301416015625
24,0.6387814469833408,0.4485845339936965
25,0.6114291626336399,0.46965591865018264
26,0.5747668749810967,0.4891171305537913
27,0.5272619792127867,0.5043144467258479
28,0.47593812104372146,0.5130761138917513
29,0.4246642326065471,0.5161019066908263
30,0.3798356212126096,0.5048324986300928
31,0.3440269975031211,0.490036798310148
32,0.32007653894099486,0.47807565594206347
47,0.6419544810485299,0.48556444828196954
48,0.6197832038866502,0.4958242273820356
49,0.5867749926540207,0.5212022817427927
50,0.5429010410278425,0.5327606019256715
51,0.4939605572282287,0.5401909484626614
52,0.4432377215807448,0.5439162279096872
53,0.3959015844237742,0.538277579615324
54,0.35724843372169707,0.5264905748516158
55,0.33075272558571095,0.5124363305110956
56,0.31475625414181574,0.4961149768058316